Paris;4;Chambre;Donner des cours d anglais, Babysitting;Pas d animaux;Piscine;Transfert possible;Pension compl�te;2022-12-27;2022-12-28
Avignon;4;Cabane dans un arbre;Babysitting, Donner des cours d anglais;;Piscine, Balade � cheval, Blanchissage;Transfert possible;Demi-pension;2022-04-15;2022-04-16
Paris;3;Chambre;Bricolage, Jardinage;Pas d animaux, Non fumeur;Balade � cheval;Pas de transfert;Demi-pension;2022-04-07;2022-04-16
Marseille;4;Tente;Bricolage;Pas d animaux;Wifi, Piscine;Transfert possible;Demi-pension;2022-05-31;2022-05-31
Chartres;4;Tente;Promener les chiens, Jardinage;Pas d animaux;Balade � cheval;Transfert possible;Petit d�jeuner;2022-05-21;2022-05-22
Berlin;3;Tente;Babysitting;;Parking, Blanchissage;Transfert possible;Petit d�jeuner;2022-07-30;2022-07-31
Berlin;4;Cabane dans un arbre;Jardinage;;Parking, Piscine, Balade � cheval;Pas de transfert;Pension compl�te;2022-01-03;2022-01-05
Seville;2;Tente;Bricolage, Donner des cours d anglais;;Piscine, Wifi, Parking;Pas de transfert;Pension compl�te;2022-08-23;2022-08-24
Draguignan;3;Cabane dans un arbre;Promener les chiens;Non fumeur;Balade � cheval, Parking, Blanchissage;Transfert possible;Petit d�jeuner;2022-10-31;2022-10-31
Strasbourg;3;Tente;Babysitting;Pas d animaux, Non fumeur;Balade � cheval, Wifi, Parking;Transfert possible;Petit d�jeuner;2022-06-04;2022-06-16
Marseille;4;Chambre;Promener les chiens;Non fumeur;Parking, Wifi;Transfert possible;Demi-pension;2022-08-28;2022-08-29
Chartres;2;Cabane dans un arbre;Donner des cours d anglais;;Blanchissage, Piscine;Pas de transfert;Demi-pension;2022-07-04;2022-07-20
Draguignan;6;Chambre;Donner des cours d anglais, Bricolage;Pas d animaux;Piscine, Balade � cheval;Pas de transfert;Demi-pension;2022-12-17;2022-12-18
Marseille;5;Cabane dans un arbre;Donner des cours d anglais;;Piscine, Parking, Wifi;Transfert possible;Pension compl�te;2022-01-01;2022-01-24
Avignon;6;Chambre;Donner des cours d anglais;Non fumeur, Pas d animaux;Wifi, Balade � cheval, Piscine;Transfert possible;Petit d�jeuner;2022-12-05;2022-12-27
Seville;4;Chambre;Donner des cours d anglais, Babysitting;Pas d animaux;Blanchissage, Balade � cheval;Transfert possible;Petit d�jeuner;2022-11-27;2022-11-28
Paris;6;Cabane dans un arbre;Bricolage, Donner des cours d anglais;Pas d animaux, Non fumeur;Parking;Transfert possible;Demi-pension;2022-03-19;2022-03-20
Seville;4;Tente;Donner des cours d anglais;Non fumeur;Parking, Blanchissage;Pas de transfert;Pension compl�te;2022-11-02;2022-11-19
Marseille;4;Tente;Donner des cours d anglais, Bricolage;;Balade � cheval, Wifi;Transfert possible;Pension compl�te;2022-09-11;2022-09-12
Seville;2;Cabane dans un arbre;Jardinage;Non fumeur;Wifi, Piscine;Transfert possible;Pension compl�te;2022-01-15;2022-01-19
Seville;6;Chambre;Promener les chiens;Pas d animaux, Non fumeur;Wifi, Balade � cheval, Parking;Transfert possible;Pension compl�te;2022-07-28;2022-07-29
Draguignan;3;Chambre;Promener les chiens, Babysitting;Pas d animaux;Wifi, Parking;Transfert possible;Pension compl�te;2022-07-16;2022-07-26
Moscou;2;Tente;Babysitting, Bricolage;Pas d animaux, Non fumeur;Wifi, Blanchissage;Transfert possible;Demi-pension;2022-07-17;2022-07-25
Paris;6;Cabane dans un arbre;Donner des cours d anglais;Pas d animaux;Blanchissage;Transfert possible;Petit d�jeuner;2022-10-02;2022-10-04
Draguignan;3;Cabane dans un arbre;Jardinage;Pas d animaux;Parking, Blanchissage;Pas de transfert;Petit d�jeuner;2022-11-15;2022-11-16
Strasbourg;3;Chambre;Babysitting, Donner des cours d anglais;Pas d animaux;Piscine;Transfert possible;Pension compl�te;2022-07-25;2022-07-26
Berlin;6;Tente;Bricolage;Non fumeur;Piscine, Balade � cheval, Parking;Transfert possible;Pension compl�te;2022-05-08;2022-05-09
Avignon;5;Cabane dans un arbre;Donner des cours d anglais;Pas d animaux;Wifi, Parking;Transfert possible;Petit d�jeuner;2022-09-10;2022-09-30
Avignon;4;Tente;Promener les chiens;;Wifi, Parking;Pas de transfert;Petit d�jeuner;2022-09-28;2022-09-29
Moscou;6;Cabane dans un arbre;Bricolage;Pas d animaux;Blanchissage, Balade � cheval;Pas de transfert;Pension compl�te;2022-07-21;2022-07-22
Berlin;6;Cabane dans un arbre;Babysitting, Bricolage;Pas d animaux, Non fumeur;Parking, Wifi, Balade � cheval;Transfert possible;Demi-pension;2022-07-22;2022-07-23
Paris;6;Tente;Promener les chiens;Pas d animaux, Non fumeur;Blanchissage, Balade � cheval, Wifi;Transfert possible;Petit d�jeuner;2022-04-01;2022-04-15
Chartres;6;Cabane dans un arbre;Promener les chiens, Jardinage;Non fumeur;Piscine, Parking;Pas de transfert;Petit d�jeuner;2022-10-13;2022-10-14
Paris;6;Tente;Jardinage;Non fumeur, Pas d animaux;Balade � cheval, Blanchissage;Transfert possible;Pension compl�te;2022-07-14;2022-07-19
Marseille;4;Chambre;Bricolage, Donner des cours d anglais;Pas d animaux, Non fumeur;Wifi, Parking, Piscine;Pas de transfert;Petit d�jeuner;2022-08-15;2022-08-16
Berlin;5;Tente;Babysitting, Jardinage;Pas d animaux;Parking, Blanchissage, Balade � cheval;Pas de transfert;Demi-pension;2022-07-25;2022-07-26
Toulouse;2;Tente;Babysitting;;Balade � cheval, Parking, Wifi;Transfert possible;Petit d�jeuner;2022-02-11;2022-02-14
Berlin;5;Cabane dans un arbre;Babysitting, Bricolage;Non fumeur;Piscine, Parking;Pas de transfert;Pension compl�te;2022-05-13;2022-05-17
Berlin;3;Chambre;Jardinage;;Blanchissage, Balade � cheval;Pas de transfert;Demi-pension;2022-12-18;2022-12-28
Marseille;6;Chambre;Jardinage, Promener les chiens;Pas d animaux;Wifi, Balade � cheval, Parking;Transfert possible;Pension compl�te;2022-06-07;2022-06-22
Paris;3;Cabane dans un arbre;Promener les chiens;;Parking, Wifi, Balade � cheval;Pas de transfert;Petit d�jeuner;2022-03-10;2022-03-26
Berlin;6;Tente;Jardinage;Non fumeur, Pas d animaux;Wifi, Piscine, Balade � cheval;Pas de transfert;Demi-pension;2022-08-09;2022-08-17
Marseille;4;Chambre;Bricolage;Pas d animaux, Non fumeur;Piscine, Parking, Balade � cheval;Transfert possible;Petit d�jeuner;2022-09-08;2022-09-25
Marseille;2;Cabane dans un arbre;Donner des cours d anglais;Non fumeur;Blanchissage, Balade � cheval;Transfert possible;Petit d�jeuner;2022-01-19;2022-01-20
Seville;5;Cabane dans un arbre;Babysitting;Pas d animaux, Non fumeur;Parking, Balade � cheval, Piscine;Transfert possible;Demi-pension;2022-07-15;2022-07-16
Strasbourg;4;Tente;Bricolage;Non fumeur, Pas d animaux;Wifi;Transfert possible;Demi-pension;2022-09-24;2022-09-25
Marseille;3;Cabane dans un arbre;Babysitting, Bricolage;;Balade � cheval;Transfert possible;Petit d�jeuner;2022-12-28;2022-12-29
Marseille;2;Chambre;Promener les chiens;Pas d animaux, Non fumeur;Blanchissage, Balade � cheval, Piscine;Transfert possible;Pension compl�te;2022-08-21;2022-08-22
Paris;5;Chambre;Bricolage, Jardinage;Non fumeur, Pas d animaux;Blanchissage, Parking, Balade � cheval;Transfert possible;Petit d�jeuner;2022-10-21;2022-10-22
Avignon;3;Chambre;Bricolage, Jardinage;;Piscine, Blanchissage, Wifi;Transfert possible;Petit d�jeuner;2022-11-15;2022-11-16
Marseille;2;Chambre;Donner des cours d anglais;;Parking, Wifi;Pas de transfert;Petit d�jeuner;2022-04-07;2022-04-08
Draguignan;2;Cabane dans un arbre;Donner des cours d anglais;Pas d animaux, Non fumeur;Blanchissage;Transfert possible;Demi-pension;2022-12-23;2022-12-24
Draguignan;4;Cabane dans un arbre;Promener les chiens;Non fumeur, Pas d animaux;Blanchissage, Parking;Transfert possible;Pension compl�te;2022-07-01;2022-07-30
Toulouse;3;Cabane dans un arbre;Bricolage, Babysitting;Non fumeur, Pas d animaux;Piscine, Balade � cheval, Parking;Pas de transfert;Petit d�jeuner;2022-09-05;2022-09-06
Moscou;3;Chambre;Babysitting;;Parking, Balade � cheval;Transfert possible;Petit d�jeuner;2022-02-12;2022-02-13
Paris;5;Chambre;Promener les chiens;Non fumeur;Wifi, Blanchissage;Transfert possible;Demi-pension;2022-04-13;2022-04-14
Marseille;2;Cabane dans un arbre;Babysitting;Non fumeur;Wifi, Parking;Transfert possible;Demi-pension;2022-12-26;2022-12-27
Berlin;6;Tente;Donner des cours d anglais, Babysitting;Pas d animaux, Non fumeur;Piscine, Balade � cheval;Pas de transfert;Pension compl�te;2022-01-19;2022-01-30
Berlin;2;Cabane dans un arbre;Jardinage;;Parking, Blanchissage;Pas de transfert;Pension compl�te;2022-05-20;2022-05-26
Seville;2;Chambre;Donner des cours d anglais;Pas d animaux, Non fumeur;Piscine;Pas de transfert;Pension compl�te;2022-05-30;2022-05-31
Strasbourg;5;Chambre;Donner des cours d anglais;;Wifi, Piscine, Balade � cheval;Pas de transfert;Demi-pension;2022-06-27;2022-06-28
Marseille;4;Tente;Donner des cours d anglais, Promener les chiens;Non fumeur, Pas d animaux;Piscine;Transfert possible;Petit d�jeuner;2022-08-05;2022-08-12
Draguignan;5;Tente;Donner des cours d anglais;Non fumeur;Parking;Transfert possible;Petit d�jeuner;2022-08-10;2022-08-15
Avignon;6;Cabane dans un arbre;Donner des cours d anglais;Pas d animaux, Non fumeur;Balade � cheval;Transfert possible;Demi-pension;2022-09-26;2022-09-27
Avignon;4;Chambre;Jardinage, Donner des cours d anglais;Pas d animaux, Non fumeur;Piscine;Transfert possible;Petit d�jeuner;2022-08-03;2022-08-27
Berlin;3;Cabane dans un arbre;Babysitting;;Parking, Balade � cheval;Transfert possible;Pension compl�te;2022-08-31;2022-08-31
Avignon;2;Tente;Bricolage;;Parking, Balade � cheval;Pas de transfert;Petit d�jeuner;2022-08-01;2022-08-27
Paris;5;Chambre;Promener les chiens;;Parking, Balade � cheval, Piscine;Pas de transfert;Demi-pension;2022-11-30;2022-12-31
Chartres;6;Cabane dans un arbre;Jardinage, Promener les chiens;;Wifi;Pas de transfert;Demi-pension;2022-10-07;2022-10-23
Moscou;2;Tente;Bricolage;;Wifi, Blanchissage, Parking;Transfert possible;Pension compl�te;2022-10-26;2022-10-27
Seville;2;Tente;Bricolage;Non fumeur;Parking;Pas de transfert;Petit d�jeuner;2022-04-11;2022-04-12
Avignon;4;Cabane dans un arbre;Bricolage;Non fumeur;Wifi, Blanchissage, Piscine;Pas de transfert;Demi-pension;2022-06-04;2022-06-26
Moscou;5;Chambre;Jardinage, Promener les chiens;;Piscine, Balade � cheval;Pas de transfert;Demi-pension;2022-07-10;2022-07-20
Draguignan;5;Chambre;Jardinage;;Blanchissage, Parking, Balade � cheval;Transfert possible;Petit d�jeuner;2022-05-02;2022-05-20
Moscou;4;Cabane dans un arbre;Jardinage, Bricolage;Pas d animaux, Non fumeur;Blanchissage;Transfert possible;Pension compl�te;2022-06-28;2022-06-29
Berlin;5;Chambre;Jardinage, Donner des cours d anglais;Non fumeur, Pas d animaux;Piscine, Wifi;Pas de transfert;Petit d�jeuner;2022-10-27;2022-10-28
Seville;4;Tente;Babysitting;Pas d animaux;Balade � cheval, Parking;Transfert possible;Petit d�jeuner;2022-12-09;2022-12-10
Paris;5;Cabane dans un arbre;Donner des cours d anglais;Non fumeur;Piscine, Parking;Transfert possible;Pension compl�te;2022-10-11;2022-10-12
Avignon;4;Cabane dans un arbre;Donner des cours d anglais, Jardinage;Pas d animaux;Balade � cheval;Pas de transfert;Pension compl�te;2022-12-26;2022-12-31
Berlin;2;Cabane dans un arbre;Bricolage, Donner des cours d anglais;Pas d animaux;Wifi, Blanchissage;Pas de transfert;Pension compl�te;2022-08-15;2022-08-20
Draguignan;5;Tente;Promener les chiens, Bricolage;;Parking, Blanchissage;Transfert possible;Demi-pension;2022-05-01;2022-05-29
Marseille;6;Cabane dans un arbre;Bricolage;;Balade � cheval;Transfert possible;Demi-pension;2022-06-20;2022-06-21
Paris;5;Chambre;Promener les chiens, Babysitting;Pas d animaux;Piscine, Balade � cheval, Parking;Pas de transfert;Demi-pension;2022-05-31;2022-05-31
Berlin;6;Tente;Promener les chiens, Babysitting;;Balade � cheval, Parking, Piscine;Pas de transfert;Demi-pension;2022-08-30;2022-08-31
Avignon;6;Tente;Donner des cours d anglais;;Wifi, Piscine;Transfert possible;Pension compl�te;2022-12-04;2022-12-13
Avignon;4;Tente;Jardinage, Bricolage;Non fumeur;Piscine;Transfert possible;Pension compl�te;2022-08-03;2022-08-12
Seville;3;Tente;Bricolage;Pas d animaux, Non fumeur;Blanchissage, Wifi;Pas de transfert;Demi-pension;2022-05-08;2022-05-31
Chartres;5;Chambre;Bricolage;;Balade � cheval;Pas de transfert;Petit d�jeuner;2022-05-04;2022-05-29
Marseille;5;Cabane dans un arbre;Bricolage;Non fumeur;Parking;Pas de transfert;Demi-pension;2022-04-16;2022-04-24
Paris;4;Cabane dans un arbre;Bricolage;Pas d animaux, Non fumeur;Blanchissage, Balade � cheval, Wifi;Pas de transfert;Pension compl�te;2022-06-05;2022-06-08
Berlin;3;Chambre;Promener les chiens;Non fumeur;Balade � cheval, Blanchissage, Piscine;Transfert possible;Pension compl�te;2022-02-12;2022-02-13
Seville;3;Chambre;Promener les chiens, Babysitting;;Parking, Blanchissage, Balade � cheval;Transfert possible;Demi-pension;2022-11-26;2022-11-27
Strasbourg;5;Cabane dans un arbre;Jardinage;Pas d animaux, Non fumeur;Balade � cheval, Parking;Pas de transfert;Demi-pension;2022-09-02;2022-09-24
Chartres;4;Tente;Jardinage;Pas d animaux, Non fumeur;Blanchissage, Balade � cheval, Parking;Transfert possible;Petit d�jeuner;2022-12-03;2022-12-04
Avignon;2;Tente;Donner des cours d anglais, Babysitting;Non fumeur, Pas d animaux;Blanchissage, Parking;Pas de transfert;Petit d�jeuner;2022-05-15;2022-05-16
Toulouse;4;Chambre;Promener les chiens, Donner des cours d anglais;;Piscine, Wifi, Balade � cheval;Pas de transfert;Pension compl�te;2022-06-16;2022-06-17
Marseille;4;Tente;Donner des cours d anglais, Promener les chiens;;Piscine, Blanchissage, Parking;Transfert possible;Pension compl�te;2022-04-25;2022-04-26
Toulouse;4;Chambre;Bricolage, Promener les chiens;Pas d animaux, Non fumeur;Piscine;Transfert possible;Petit d�jeuner;2022-06-26;2022-06-27
Seville;3;Cabane dans un arbre;Jardinage;;Blanchissage, Piscine;Pas de transfert;Demi-pension;2022-12-14;2022-12-26
Paris;4;Chambre;Promener les chiens, Jardinage;;Piscine, Blanchissage, Parking;Pas de transfert;Petit d�jeuner;2022-03-03;2022-03-26
Avignon;2;Cabane dans un arbre;Babysitting, Promener les chiens;Non fumeur;Blanchissage;Pas de transfert;Petit d�jeuner;2022-05-26;2022-05-27
Paris;2;Cabane dans un arbre;Jardinage, Donner des cours d anglais;;Blanchissage, Balade � cheval, Piscine;Pas de transfert;Petit d�jeuner;2022-02-13;2022-02-28
Paris;4;Cabane dans un arbre;Donner des cours d anglais, Promener les chiens;Pas d animaux, Non fumeur;Parking;Pas de transfert;Petit d�jeuner;2022-06-09;2022-06-28
Toulouse;6;Cabane dans un arbre;Bricolage;Pas d animaux;Wifi;Pas de transfert;Petit d�jeuner;2022-11-27;2022-11-28
Draguignan;3;Cabane dans un arbre;Promener les chiens;;Piscine, Wifi;Pas de transfert;Petit d�jeuner;2022-10-16;2022-10-28
Berlin;6;Cabane dans un arbre;Bricolage, Promener les chiens;Pas d animaux;Balade � cheval, Piscine;Transfert possible;Pension compl�te;2022-12-04;2022-12-10
Marseille;2;Tente;Promener les chiens, Bricolage;;Balade � cheval;Pas de transfert;Pension compl�te;2022-11-22;2022-11-23
Paris;4;Cabane dans un arbre;Jardinage;Non fumeur, Pas d animaux;Balade � cheval;Pas de transfert;Demi-pension;2022-05-21;2022-05-22
Draguignan;2;Cabane dans un arbre;Babysitting, Jardinage;Pas d animaux;Wifi;Pas de transfert;Petit d�jeuner;2022-12-31;2022-12-31
Toulouse;4;Cabane dans un arbre;Donner des cours d anglais, Babysitting;Pas d animaux, Non fumeur;Parking, Piscine, Balade � cheval;Transfert possible;Demi-pension;2022-06-28;2022-06-29
Berlin;5;Cabane dans un arbre;Donner des cours d anglais, Jardinage;;Parking, Piscine, Balade � cheval;Transfert possible;Demi-pension;2022-04-08;2022-04-30
Avignon;3;Tente;Jardinage, Donner des cours d anglais;Non fumeur;Parking, Wifi;Transfert possible;Pension compl�te;2022-06-22;2022-06-23
Berlin;3;Tente;Donner des cours d anglais;Pas d animaux;Parking, Piscine;Transfert possible;Pension compl�te;2022-05-29;2022-05-30
Paris;6;Chambre;Babysitting, Jardinage;Pas d animaux, Non fumeur;Wifi, Balade � cheval, Blanchissage;Transfert possible;Petit d�jeuner;2022-06-17;2022-06-18
Strasbourg;2;Chambre;Promener les chiens;Non fumeur, Pas d animaux;Wifi, Piscine, Blanchissage;Pas de transfert;Petit d�jeuner;2022-08-03;2022-08-26
Avignon;5;Cabane dans un arbre;Jardinage;;Balade � cheval, Blanchissage;Pas de transfert;Pension compl�te;2022-11-06;2022-11-07
Strasbourg;3;Tente;Donner des cours d anglais, Promener les chiens;;Piscine;Transfert possible;Pension compl�te;2022-10-28;2022-10-29
Toulouse;4;Tente;Bricolage;Pas d animaux;Piscine, Parking;Transfert possible;Pension compl�te;2022-09-08;2022-09-21
Moscou;6;Tente;Donner des cours d anglais;;Blanchissage;Pas de transfert;Pension compl�te;2022-08-26;2022-08-27
Draguignan;3;Tente;Jardinage, Donner des cours d anglais;Non fumeur;Balade � cheval;Transfert possible;Pension compl�te;2022-10-09;2022-10-10
Toulouse;2;Tente;Bricolage;;Piscine, Blanchissage;Transfert possible;Pension compl�te;2022-03-21;2022-03-22
Toulouse;2;Tente;Bricolage, Jardinage;;Balade � cheval, Parking;Transfert possible;Petit d�jeuner;2022-08-23;2022-08-27
Toulouse;4;Chambre;Donner des cours d anglais;Non fumeur, Pas d animaux;Parking;Pas de transfert;Pension compl�te;2022-04-30;2022-05-31
Marseille;2;Chambre;Promener les chiens;Non fumeur;Piscine, Balade � cheval, Wifi;Transfert possible;Petit d�jeuner;2022-03-26;2022-03-27
Draguignan;3;Cabane dans un arbre;Jardinage;Pas d animaux;Blanchissage, Piscine;Pas de transfert;Demi-pension;2022-02-03;2022-02-16
Berlin;2;Chambre;Jardinage;;Blanchissage;Transfert possible;Petit d�jeuner;2022-04-30;2022-05-31
Seville;3;Tente;Promener les chiens, Bricolage;;Parking;Pas de transfert;Pension compl�te;2022-12-22;2022-12-23
Toulouse;2;Cabane dans un arbre;Babysitting, Jardinage;Pas d animaux;Wifi, Blanchissage, Parking;Pas de transfert;Petit d�jeuner;2022-04-12;2022-04-13
Draguignan;6;Tente;Babysitting, Donner des cours d anglais;Non fumeur;Wifi;Transfert possible;Demi-pension;2022-06-16;2022-06-17
Avignon;2;Chambre;Babysitting;Non fumeur;Piscine, Blanchissage;Pas de transfert;Petit d�jeuner;2022-04-06;2022-04-30
Paris;2;Tente;Babysitting;Non fumeur, Pas d animaux;Balade � cheval, Blanchissage, Parking;Pas de transfert;Pension compl�te;2022-08-12;2022-08-13
Moscou;2;Cabane dans un arbre;Bricolage;Pas d animaux;Wifi, Parking, Piscine;Pas de transfert;Pension compl�te;2022-11-24;2022-11-28
Draguignan;4;Chambre;Donner des cours d anglais, Promener les chiens;;Piscine;Pas de transfert;Petit d�jeuner;2022-06-30;2022-07-31
Strasbourg;2;Chambre;Jardinage;Pas d animaux, Non fumeur;Wifi, Parking;Pas de transfert;Demi-pension;2022-07-09;2022-07-30
Moscou;5;Tente;Donner des cours d anglais, Bricolage;Non fumeur, Pas d animaux;Balade � cheval, Parking, Wifi;Pas de transfert;Pension compl�te;2022-01-02;2022-01-14
Toulouse;3;Cabane dans un arbre;Babysitting, Promener les chiens;Non fumeur;Balade � cheval, Parking, Wifi;Transfert possible;Pension compl�te;2022-04-04;2022-04-18
Paris;6;Tente;Babysitting, Donner des cours d anglais;Pas d animaux, Non fumeur;Balade � cheval;Transfert possible;Petit d�jeuner;2022-11-30;2022-12-31
Paris;3;Chambre;Jardinage;Non fumeur;Piscine, Blanchissage;Pas de transfert;Pension compl�te;2022-08-28;2022-08-29
Seville;4;Tente;Promener les chiens;;Parking, Balade � cheval;Transfert possible;Pension compl�te;2022-06-07;2022-06-08
Strasbourg;3;Cabane dans un arbre;Jardinage;;Parking, Piscine, Balade � cheval;Transfert possible;Petit d�jeuner;2022-08-18;2022-08-31
